2.99,0,0,0,0,1.5,0,1,1.14468,0.99997,1.11929,1,0.905457,1,1,1,1.02661,0,3.84,0,0,0,0,136.969,0,0,0,8.51136,8.74634,8.51136,8.74634,8.51136,99.9985,99.9985,8.74177,8.51136,8.51136,21.8857,0.833334,26.5278,10.7544,4.69445,4.88889,1752.25,1450,985.078,980,985.078,225.547,222.695,985,985.078,985.078,1030,1038.16,990,997.969,997.969,997.969,16.5938,0.859377,0.937502,0.60547,1.71875,14.5313,110.133,121.641,110.133,14.3438,435.448,46.5,0.512001,1.42,90,3.13726,-1.5,-0.640625,-0.640625,10.9804,11.1498,33.75,35.25,33.75,35.25,0,0,0,0,0,0
3.045,0,0,0,0,1.5,0,1,1.13879,0.99997,1.1134,1,0.905366,1,1,1,1.01831,0,3.84,0,0,0,0,136.477,0,0,0,8.3252,8.77839,8.3252,8.77686,8.3252,99.9985,99.9985,8.77076,8.3252,8.3252,21.8064,0.833334,26.5,10.3394,4.63889,4.83334,1742.5,1450,985.078,980,985.078,226.68,218.047,985,985.078,985.078,1030,1038.09,990,995.313,995.313,995.313,16.7344,0.820315,0.859377,0.566408,1.79688,14.625,109.57,120.984,109.523,13.9922,435.448,46.5,0.517334,1.408,90,3.13726,-1.5,-0.4375,-0.4375,10.5882,10.7912,33.75,35.25,33.75,35.25,0,0,0,0,0,0
3.102,0,0,0,0,1.5,0,1,1.13394,0.99997,1.10855,1,0.905335,1,1,1,1.0166,0,3.84,0,0,0,0,136.383,0,0,0,8.39844,8.77076,8.39844,8.77076,8.39844,99.9985,99.9985,8.76313,8.39844,8.39844,21.666,0.833334,26.5278,10.4462,4.69445,4.83334,1734,1450,985.078,980,985.078,227.227,220.859,985,985.078,985.078,1040,1040.2,990,995.313,995.313,995.313,16.5938,0.820315,0.859377,0.566408,1.79688,14.625,109.43,120.609,109.172,14.1563,435.448,46.5,0.506667,1.4,90,3.13726,-1.5,-0.3125,-0.3125,10.5882,10.7912,33.75,36,33.75,36,0,0,0,0,0,0
3.152,0,0,0,0,2.25,0,1,1.13202,0.99997,1.10663,1,0.905305,1,1,1,1.01831,0,3.84,0,0,0,0,136.242,0,0,0,8.44117,8.76465,8.44117,8.76465,8.44117,99.9985,99.9985,8.75703,8.44117,8.44117,21.5424,0.833334,26.5,10.5499,4.66667,4.83334,1721.5,1450,985.078,980,985.078,227.852,221.953,985,985.078,985.078,1040,1042.03,990,995.313,995.313,995.313,16.6406,0.781252,0.89844,0.585939,1.95313,14.6484,109.031,120.023,108.656,14.2266,435.526,46.5,0.504001,1.412,90,3.13726,-1.5,-0.625,-0.625,10.5882,10.7912,33.75,36,33.75,36,0,0,0,0,0,0
3.202,0,0,0,0,2.25,0,1,1.13022,0.99997,1.10483,1,0.905518,1,1,1,1.02002,0,3.84,0,0,0,0,137.273,0,0,0,8.54188,8.81043,8.54188,8.81043,8.54188,99.9985,99.9985,8.80433,8.54188,8.54188,21.4935,0.833334,26.0278,10.6903,4.66667,4.83334,1708.5,1450,985.078,980,985.078,228.242,225.352,985,985.078,985.078,1040,1046.88,990,997.969,997.969,997.969,16.4063,0.781252,0.89844,0.585939,1.95313,14.6484,108.563,119.672,108.352,14.4609,435.526,46.5,0.512001,1.404,90,3.13726,-1.5,-0.78125,-0.78125,10.5882,10.7912,33,36,33,36,0,0,0,0,0,0
3.252,0,0,0,0,3,0,1,1.07959,0.99997,1.10498,1,0.906281,1,1,1,1.02149,0,3.84,0,0,0,0,137.063,0,0,0,8.62733,8.76465,8.62733,8.7494,8.62733,99.9985,99.9985,8.74177,8.62733,8.62733,21.4859,0.833334,26.0278,10.8734,4.63889,4.77778,1696.5,1450,985.078,980,985.078,228.32,228.008,985,985.078,985.078,1040,1047.23,990,997.93,997.93,997.93,15.8438,0.781252,0.820315,0.60547,2.03126,14.6484,108.164,118.898,107.742,14.6484,435.526,46.5,0.490667,1.368,90,3.13726,-1.5,-0.125,-0.125,10.5882,10.7912,33,36,33,36,0,0,0,0,0,0
3.302,0,0,0,0,3,0,1,1.07913,0.99997,1.10452,1,0.907197,1,1,1,1.01831,0,3.84,0,0,0,0,136.922,0,0,0,8.70057,8.75703,8.70057,8.72193,8.70057,99.9985,99.9985,8.7143,8.70057,8.70057,21.4844,0.833334,26.0278,11.0046,4.63889,4.75,1684.25,1450,985.078,980,985.078,228.242,230.547,985,985.078,985.078,1040,1044.69,990,995.313,995.313,995.313,15.8906,0.781252,0.820315,0.60547,2.03126,14.625,107.625,118.336,107.344,14.8125,435.526,46.5,0.480001,1.368,90,3.13726,-1.5,-0.28125,-0.28125,10.5882,10.7912,33,36,33,36,0,0,0,0,0,0
3.352,0,0,0,0,3,0,1,1.07791,0.99997,1.1033,1,0.908112,1,1,1,1.00855,0,3.84,0,0,0,0,136.828,0,0,0,8.74329,8.77228,8.74329,8.78907,8.74329,99.9985,99.9985,8.78144,8.74329,8.74329,21.4844,0.833334,26.0278,11.0809,4.55556,4.75,1676.5,1450,985.078,980,985.078,228.906,231.68,985,985.078,985.078,1040,1047.3,990,995.313,995.313,995.313,15.7031,0.820315,0.781252,0.644533,2.18751,14.6719,107.25,117.984,107.133,14.8828,435.624,47.25,0.485334,1.396,90,3.13726,-1.5,-0.78125,-0.78125,10.5882,10.7912,33,36,33,36,0,0,0,0,0,0
3.402,0,0,0,0,3,0,1,1.08026,0.99997,1.10565,1,0.909424,1,1,1,1.00488,0,3.84,0,0,0,0,137.813,0,0,0,8.80433,8.7967,8.80433,8.79517,8.80433,99.9985,99.9985,8.78907,8.80433,8.80433,22.2656,0.833334,25.5834,11.2213,4.66667,4.75,1662.5,1450,985.078,980,985.078,230.898,233.75,985,985.078,985.078,1040,1048.67,990,995.313,995.313,995.313,16.0313,0.820315,0.781252,0.644533,2.18751,14.7891,106.992,117.375,106.734,15.0234,435.624,47.25,0.496001,1.412,90,3.13726,-1.5,-0.375,-0.375,10.5882,10.7912,33,36,33,36,0,0,0,0,0,0
3.452,0,0,0,0,3,0,1,1.07416,0.99997,1.09955,1,0.910676,1,1,1,0.984865,0,3.84,0,0,0,0,137.789,0,0,0,8.81959,8.81196,8.81959,8.81043,8.81959,99.9985,99.9985,8.80585,8.81959,8.81959,22.2656,0.833334,25.5834,11.261,4.66667,4.77778,1662,1450,985.078,980,985.078,231.523,234.609,985,985.078,985.078,1040,1049.77,990,995.313,995.313,995.313,16.0313,0.820315,0.742189,0.664064,2.26563,14.8359,106.688,117.258,106.781,15.0703,435.624,47.25,0.488001,1.4,90,3.13726,-1.5,-0.1875,-0.1875,10.5882,10.7912,33,36,33,36,0,0,0,0,0,0
3.502,0,0,0,0,3,0,1,1.07297,0.99997,1.09836,1,0.9115,1,1,1,0.981203,0,3.84,0,0,0,0,136.898,0,0,0,8.68531,8.86231,8.68531,8.85316,8.68531,99.9985,99.9985,8.84705,8.68531,8.68531,22.2443,0.833334,26.0278,11.023,4.66667,4.72223,1682.25,1450,985.078,980,985.078,231.797,230.508,985,985.078,985.078,1050,1050.9,990,995.313,995.313,995.313,15.8906,0.820315,0.742189,0.664064,2.26563,14.8594,106.969,118.266,107.789,14.7656,435.624,47.25,0.490667,1.392,90,3.13726,-1.5,-0.578125,-0.578125,10.5882,10.7912,33,36,33,36,0,0,0,0,0,0
3.552,0,0,0,0,3,0,1,1.11911,0.99997,1.09372,1,0.910859,1,1,1,0.974855,0,3.84,0,0,0,0,137.227,0,0,0,8.46558,8.82416,8.46558,8.83485,8.46558,99.9985,99.9985,8.82874,8.46558,8.46558,22.1481,0.833334,26,10.7391,4.63889,4.72223,1708.75,1450,985.078,980,985.078,230.313,223.75,985,985.078,985.078,1050,1051.21,990,995.313,995.313,995.313,16.4531,0.859377,0.664064,0.664064,2.18751,14.7656,108.023,119.461,108.797,14.2969,435.663,47.25,0.509334,1.4,90,3.13726,-1.5,-0.5625,-0.5625,10.5882,10.7912,33,36,33,36,0,0,0,0,0,0
3.602,0,0,0,0,3,0,1,1.11289,0.99997,1.08749,1,0.910126,1,1,1,0.968507,0,3.84,0,0,0,0,137.25,0,0,0,8.42896,8.77381,8.42896,8.80738,8.42896,99.9985,99.9985,8.80128,8.42896,8.42896,22.0642,0.833334,26.0278,10.7208,4.69445,4.72223,1711,1450,985.078,980,985.078,227.891,222.344,985,985.078,985.078,1050,1052.27,990,995.313,995.313,995.313,16.0313,0.859377,0.664064,0.664064,2.18751,14.625,108.797,119.555,108.797,14.2266,435.663,47.25,0.493334,1.38,90,3.13726,-1.5,-0.359375,-0.359375,10.5882,10.7912,33,36,33,36,0,0,0,0,0,0
3.652,0,0,0,0,3,0,1,1.10632,0.99997,1.08093,1,0.910004,1,1,1,0.963625,0,3.84,0,0,0,0,137.109,0,0,0,8.2428,8.78907,8.2428,8.78907,8.2428,99.9985,99.9985,8.78144,8.2428,8.2428,21.9818,0.833334,26.0278,10.2356,4.66667,4.77778,1699,1450,985.078,980,985.078,228.828,217.539,985,985.078,985.078,1050,1053.13,990,995.313,995.313,995.313,16.2656,0.859377,0.625002,0.644533,2.03126,14.6953,108.68,119.016,108.281,13.875,435.663,47.25,0.504001,1.388,90,3.13726,-1.5,-0.453125,-0.453125,10.1961,10.4311,33,36,33,36,0,0,0,0,0,0
3.702,0,0,0,0,3,0,1,1.10199,0.99997,1.0766,1,0.910187,1,1,1,0.966066,0,3.84,0,0,0,0,136.992,0,0,0,8.15125,8.76008,8.15125,8.75855,8.15125,99.9985,99.9985,8.75245,8.15125,8.15125,21.8582,0.833334,26,9.90601,4.58334,4.72223,1685.25,1450,985.078,980,985.078,228.633,215.508,985,985.078,985.078,1050,1053.55,990,995.313,995.313,995.313,16.125,0.859377,0.625002,0.644533,2.03126,14.6484,108.188,118.594,107.93,13.7109,435.663,47.25,0.498667,1.38,90,3.13726,-1.5,-0.703125,-0.703125,9.80392,10.0709,33,36,33,36,0,0,0,0,0,0
3.752,0,0,0,0,3,0,1,1.09985,0.99997,1.07446,1,0.91095,1,1,1,0.973634,0,3.84,0,0,0,0,137.93,0,0,0,7.70264,8.76618,7.70264,8.76465,7.70264,99.9985,99.9985,8.77991,7.70264,7.70264,21.6889,0.833334,25.4722,9.02711,4.47223,4.58334,1670.5,1450,985.078,980,985.078,228.633,212.813,985,985.078,985.078,1050,1055.82,990,995.313,995.313,995.313,15.8906,0.937502,0.625002,0.625002,1.95313,14.625,107.766,117.82,107.32,13.5,435.741,47.25,0.496001,1.384,90,2.7451,-1.5,-0.25,-0.25,9.01961,9.35224,33,36,33,36,0,0,0,0,0,0
3.802,0,0,0,0,3,0,1,1.09763,0.99997,1.07224,1,0.911866,1,1,1,0.978517,0,3.84,0,0,0,0,137.742,0,0,0,7.78199,8.61359,7.78199,8.68836,7.78199,99.9985,99.9985,8.68226,7.78199,7.78199,21.5103,0.833334,25.2778,9.16138,4.11111,4.30556,1657.5,1450,985.078,980,985.078,224.844,213.047,985,985.078,985.078,1050,1057.3,990,995.313,995.313,995.313,15.2813,0.937502,0.625002,0.625002,1.95313,14.3438,107.156,117.141,106.805,13.5,435.741,47.25,0.477334,1.356,90,2.7451,-1.5,-0.421875,-0.421875,9.01961,9.35224,33,36,33,36,0,0,0,0,0,0
3.852,0,0,0,0,3,0,1,1.04584,0.99997,1.07123,1,0.913392,1,1,1,0.984865,0,3.84,0,0,0,0,137.625,0,0,0,7.86133,8.46558,7.86133,8.49915,7.86133,99.9985,99.9985,8.49305,7.86133,7.86133,21.3562,0.833334,25.2778,9.2743,4.13889,4.25,1645.75,1450,985.078,980,985.078,221.25,213.281,985,985.078,985.078,1050,1058.32,990,995.313,995.313,995.313,14.625,0.89844,0.644533,0.664064,2.03126,14.0625,106.688,116.602,106.5,13.5,435.741,47.25,0.453334,1.348,90,2.7451,-1.5,-0.671875,-0.671875,9.01961,9.35224,33,36,33,36,0,0,0,0,0,0
3.902,0,0,0,0,3,0,1,1.04404,0.99997,1.06943,1,0.915131,1,1,1,0.984865,0,3.84,0,0,0,0,138.609,0,0,0,7.89795,8.38471,7.89795,8.38318,7.89795,99.9985,99.9985,8.37708,7.89795,7.89795,21.3059,0.833334,24.8056,9.3567,4.11111,4.25,1630.25,1450,985.078,980,985.078,218.984,213.477,985,985.078,985.078,1050,1059.73,990,995.313,995.313,995.313,14.4844,0.89844,0.644533,0.664064,2.03126,13.875,106.383,116.109,106.242,13.5,435.741,47.25,0.432001,1.34,90,2.7451,-1.5,-0.375,-0.375,9.01961,9.35224,33,36,33,36,0,0,0,0,0,0
3.952,0,0,0,0,3.75,0,1,1.04547,0.99997,1.07086,1,0.917054,1,1,1,0.986085,0,3.84,0,0,0,0,138.516,0,0,0,7.94678,8.3252,7.94678,8.36182,7.94678,99.9985,99.9985,8.35419,7.94678,7.94678,21.283,0.833334,24.8334,9.45435,4.16667,4.25,1625,1450,985.078,980,985.078,217.617,213.633,985,985.078,985.078,1060,1063.67,990,997.969,997.969,997.969,14.0625,0.976565,0.625002,0.683596,2.10938,13.7813,106.148,115.664,106.055,13.5,435.78,47.25,0.434667,1.32,90,2.7451,-1.5,-0.296875,-0.296875,9.01961,9.35224,33,36.75,33,36.75,0,0,0,0,0,0
4.002,0,0,0,0,3.75,0,1,1.0459,0.99997,1.07129,1,0.91858,1,1,1,0.984865,0,3.84,0,0,0,0,138.609,0,0,0,7.67823,8.29468,7.67823,8.29163,7.67823,99.9985,99.9985,8.28553,7.67823,7.67823,21.2601,0.833334,24.8056,8.92945,4.16667,4.22223,1635,1450,985.078,980,985.078,216.992,213.789,985,985.078,985.078,1060,1061.33,990,995.313,995.313,995.313,14.2969,0.976565,0.625002,0.683596,2.10938,13.7109,106.125,116.109,106.641,13.5,435.78,47.25,0.442667,1.332,90,2.7451,-1.5,-0.703125,-0.703125,9.01961,8.99213,33,36,33,36.75,0,0,0,0,0,0
4.052,0,0,0,0,3,0,1,1.04685,0.99997,1.07224,1,0.919221,1,1,1,0.983644,0,3.84,0,0,0,0,137.695,0,0,0,7.60499,8.30231,7.60499,8.30079,7.60499,99.9985,99.9985,8.29468,7.60499,7.60499,21.1991,0.833334,25.2778,8.8379,4.16667,4.16667,1652.25,1450,985.078,980,985.078,215.859,213.633,985,985.078,985.078,1060,1062.5,990,995.313,995.313,995.313,13.9688,1.01563,0.644533,0.722658,2.03126,13.6406,106.781,116.906,107.461,13.5,435.78,47.25,0.432001,1.28,90,2.7451,-1.5,-0.453125,-0.453125,9.01961,8.99213,33,36,33,36,0,0,0,0,0,0
4.102,0,0,0,0,3,0,1,1.04776,0.99997,1.07315,1,0.919709,1,1,1,0.986085,0,3.84,0,0,0,0,137.719,0,0,0,7.52564,8.25348,7.52564,8.25196,7.52564,99.9985,99.9985,8.24586,7.52564,7.52564,21.0861,0.833334,25.2778,8.77381,4.16667,4.16667,1650,1450,985.078,980,985.078,214.375,213.359,985,985.078,985.078,1060,1062.7,990,995.313,995.313,995.313,13.9219,1.01563,0.644533,0.722658,2.03126,13.5703,107.461,117,107.602,13.5,435.78,47.25,0.440001,1.276,90,2.7451,-1.5,-0.296875,-0.296875,9.01961,8.99213,33,36,33,36,0,0,0,0,0,0
4.152,0,0,0,0,3,0,1,1.09879,0.99997,1.0734,1,0.920258,1,1,1,0.988527,0,3.84,0,0,0,0,137.695,0,0,0,6.94275,8.19703,6.94275,8.19703,6.94275,99.9985,99.9985,8.1894,6.94275,6.94275,20.9549,0.833334,25.2778,7.53785,4.16667,4.22223,1651.5,1450,985.078,980,985.078,213.281,213.32,985,985.078,985.078,1060,1062.58,990,995.313,995.313,995.313,14.8125,0.976565,0.625002,0.742189,1.875,13.4766,107.555,116.859,107.531,13.5,435.839,47.25,0.458667,1.34,90,2.7451,-1.5,-0.453125,-0.453125,7.84314,7.91332,33,36,33,36,0,0,0,0,0,0
4.202,0,0,0,0,3,0,1,1.09833,0.99997,1.07294,1,0.920808,1,1,1,0.991212,0,3.84,0,0,0,0,137.602,0,0,0,6.46973,8.21076,6.46973,8.19398,6.46973,99.9985,99.9985,8.18787,6.46973,6.46973,20.6558,0.833334,25.2778,6.55518,4.16667,4.22223,1644.25,1450,985.078,980,985.078,213.398,213.359,985,985.078,985.078,1060,1063.75,990,995.313,995.313,995.313,14.7656,0.976565,0.625002,0.742189,1.875,13.5,107.461,116.531,107.297,13.5,435.839,47.25,0.450667,1.336,90,2.7451,-1.5,-0.875,-0.875,6.66667,6.83451,33,36,33,36,0,0,0,0,0,0
4.252,0,0,0,0,3,0,1,1.09851,0.99997,1.07312,1,0.922089,1,1,1,0.995607,0,3.84,0,0,0,0,138.539,0,0,0,6.40564,8.20466,6.40564,8.20313,6.40564,99.9985,99.9985,8.19703,6.40564,6.40564,20.3079,0.833334,24.8056,6.39039,4.11111,4.08334,1627.75,1450,985.078,980,985.078,213.008,213.477,985,985.078,985.078,1060,1064.57,990,995.313,995.313,995.313,14.6719,1.01563,0.585939,0.722658,1.79688,13.4531,107.133,115.781,106.758,13.5,435.839,47.25,0.453334,1.328,90,2.7451,-1.5,-0.609375,-0.609375,5.88235,6.11428,33,36,33,36,0,0,0,0,0,0
4.302,0,0,0,0,3,0,1,1.09839,0.99997,1.073,1,0.923524,1,1,1,1,0,3.84,0,0,0,0,138.422,0,0,0,6.43921,8.17719,6.43921,8.17567,6.43921,99.9985,99.9985,8.16956,6.43921,6.43921,19.9631,0.833334,24.8056,6.35682,4.11111,4.13889,1613.5,1450,985.078,980,985.078,213.281,213.75,985,985.078,985.078,1060,1065.16,990,995.313,995.313,995.313,14.7656,1.01563,0.585939,0.722658,1.79688,13.4531,106.664,115.359,106.523,13.5,435.839,47.25,0.456001,1.332,90,2.7451,-1.5,-0.390625,-0.390625,5.4902,5.75417,33,36.75,33,36.75,0,0,0,0,0,0
4.352,0,0,0,0,3.75,0,1,1.09885,0.99997,1.07346,1,0.925233,1,1,1,1.00488,0,3.84,0,0,0,0,138.281,0,0,0,6.47583,8.15278,6.47583,8.13599,6.47583,99.9985,99.9985,8.12836,6.47583,6.47583,19.6533,0.833334,24.8056,6.4209,4.05556,4.13889,1607,1450,985.078,980,985.078,212.891,213.867,985,985.078,985.078,1060,1064.57,990,995.313,995.313,995.313,14.8125,1.05469,0.566408,0.683596,1.71875,13.4063,106.406,114.844,106.242,13.5,435.878,47.25,0.458667,1.372,90,2.7451,-1.5,-0.53125,-0.53125,5.4902,5.75417,33,36.75,33,36.75,0,0,0,0,0,0
4.402,0,0,0,0,3.75,0,1,1.10001,0.99997,1.07462,1,0.926789,1,1,1,1.00611,0,3.84,0,0,0,0,138.281,0,0,0,6.41785,8.17109,6.41785,8.16956,6.41785,99.9985,99.9985,8.16346,6.41785,6.41785,19.3863,0.833334,24.7778,6.30188,4.05556,4.16667,1607.5,1450,985.078,980,985.078,213.945,214.063,985,985.078,985.078,1060,1065.78,990,995.313,995.313,995.313,14.8125,1.05469,0.566408,0.683596,1.71875,13.4766,106.219,114.867,106.453,13.5,435.878,47.25,0.458667,1.372,90,2.35294,-1.5,-0.5,-0.5,5.09804,5.39558,33,36.75,33,36.75,0,0,0,0,0,0
4.452,0,0,0,0,3.75,0,1,1.05124,0.99997,1.07663,1,0.928101,1,1,1,1.00855,0,3.84,0,0,0,0,137.977,0,0,0,6.13099,8.17261,6.13099,8.17261,6.13099,99.9985,99.9985,8.16498,6.13099,6.13099,19.0155,0.833334,24.75,5.75257,4.02778,4.05556,1608,1450,985.078,980,985.078,213.516,214.063,985,985.078,985.078,1060,1067.07,990,995.313,995.313,995.313,13.9688,1.09375,0.566408,0.664064,1.5625,13.4063,106.219,114.938,106.664,13.5,435.878,47.25,0.437334,1.316,90,2.35294,-1.5,-0.578125,-0.578125,3.52941,3.7766,33,36.75,33,36.75,0,0,0,0,0,0
4.502,0,0,0,0,3.75,0,1,1.05212,0.99997,1.07752,1,0.929322,1,1,1,1.00855,0,3.84,0,0,0,0,138,0,0,0,5.53284,8.11921,5.53284,8.13599,5.53284,99.9985,99.9985,8.12836,5.53284,5.53284,18.4677,0.833334,24.7222,4.56848,4,4.05556,1610.5,1450,985.078,980,985.078,212.734,214.492,985,985.078,985.078,1070,1070.51,990,997.93,997.93,997.93,13.9688,1.09375,0.566408,0.664064,1.5625,13.3594,106.664,115.008,106.875,13.5,435.878,47.25,0.432001,1.316,90,2.35294,-1.5,-0.390625,-0.390625,1.96079,2.15762,33,37.5,33,36.75,0,0,0,0,0,0
4.552,0,0,0,0,4.5,0,1,1.05194,0.99997,1.07733,1,0.930268,1,1,1,1.00488,0,3.84,0,0,0,0,138.023,0,0,0,5.14527,8.01392,5.14527,8.04749,5.14527,99.9985,99.9985,8.04139,5.14527,5.14527,17.862,0.833334,24.7222,3.8147,4.02778,4.02778,1612.5,1450,985.078,980,985.078,209.57,214.453,985,985.078,985.078,1060,1066.64,990,995.313,995.313,995.313,13.5,1.09375,0.527345,0.644533,1.48438,13.125,106.875,115.102,107.063,13.5,435.897,47.25,0.416001,1.256,90,2.35294,-1.5,-0.3125,-0.3125,1.56863,1.79751,33,37.5,33,37.5,0,0,0,0,0,0
4.602,0,0,0,0,4.5,0,1,1.05331,0.99997,1.07871,1,0.931122,1,1,1,1.00171,0,3.84,0,0,0,0,138.023,0,0,0,5.15442,8.03071,5.15442,8.02918,5.15442,99.9985,99.9985,8.02308,5.15442,5.15442,17.3126,0.833334,24.7222,3.8147,4,4,1609,1450,985.078,980,985.078,209.922,214.414,985,985.078,985.078,1060,1066.91,990,995.313,995.313,995.313,13.8281,1.09375,0.527345,0.644533,1.48438,13.1484,107.039,115.078,107.133,13.5,435.897,47.25,0.429334,1.272,90,2.35294,-1.5,-0.609375,-0.609375,1.56863,1.79751,33,37.5,33,37.5,0,0,0,0,0,0
4.652,0,0,0,0,4.5,0,1,1.05539,0.99997,1.08078,1,0.932221,1,1,1,1,0,3.84,0,0,0,0,137.906,0,0,0,5.18189,8.04291,5.18189,8.04444,5.18189,99.9985,99.9985,8.03834,5.18189,5.18189,16.8381,0.833334,24.6945,3.84522,4.02778,4.02778,1602.25,1450,985.078,980,985.078,210.078,214.414,985,985.078,985.078,1060,1067.89,990,995.313,995.313,995.313,13.875,1.13282,0.546876,0.683596,1.40625,13.1719,107.016,114.633,106.852,13.5,435.897,47.25,0.429334,1.276,90,2.35294,-1.5,-0.59375,-0.59375,1.56863,1.79751,33,37.5,33,37.5,0,0,0,0,0,0
4.702,0,0,0,0,4.5,0,1,1.05368,0.99997,1.07907,1,0.933442,1,1,1,0.995607,0,3.84,0,0,0,0,139.055,0,0,0,5.22156,8.03834,5.22156,8.03834,5.22156,99.9985,99.9985,8.03223,5.22156,5.22156,16.4673,0.833334,24.3056,3.87268,4.02778,3.97223,1593.25,1450,985.078,980,985.078,210.156,214.57,985,985.078,985.078,1060,1068.4,990,995.313,995.313,995.313,13.875,1.13282,0.546876,0.683596,1.40625,13.1719,106.875,114.234,106.617,13.5,435.897,47.25,0.429334,1.276,90,2.35294,-1.5,-0.390625,-0.390625,1.56863,1.79751,33,37.5,33,37.5,0,0,0,0,0,0
4.752,0,0,0,0,4.5,0,1,1.10455,0.99997,1.07916,1,0.934846,1,1,1,0.995607,0,3.84,0,0,0,0,139.102,0,0,0,4.45862,8.03376,4.45862,8.03223,4.45862,99.9985,99.9985,8.02613,4.45862,4.45862,16.1041,0.833334,24.3056,2.32544,4.02778,3.97223,1582.5,1450,985.078,980,985.078,210.43,214.688,985,985.078,985.078,1060,1068.2,990,995.313,995.313,995.313,14.5313,1.17188,0.566408,0.703127,1.40625,13.1719,106.617,113.953,106.523,13.5,435.936,47.25,0.450667,1.308,90,2.35294,-1.5,-0.46875,-0.46875,0.784314,1.07881,33,37.5,33,37.5,0,0,0,0,0,0
4.802,0,0,0,0,4.5,0,1,1.10309,0.99997,1.0777,1,0.936372,1,1,1,0.994142,0,3.84,0,0,0,0,139.172,0,0,0,3.70178,8.02613,3.70178,8.02918,3.70178,99.9985,99.9985,8.02155,3.70178,3.70178,15.5747,0.833334,24.3056,0.769044,4.02778,4,1574.75,1440,985.078,980,985.078,210.859,214.805,985,985.078,985.078,1060,1068.09,990,995.313,995.313,995.313,14.5781,1.17188,0.566408,0.703127,1.40625,13.1953,106.57,113.391,106.172,13.5,435.936,47.25,0.450667,1.312,90,2.35294,-1.5,-0.59375,-0.59375,0,0.358586,33,37.5,33,37.5,0,0,0,0,0,0
4.852,0,0,0,0,4.5,0,1,1.10025,0.99997,1.07486,1,0.937897,1,1,1,0.989992,0,3.84,0,0,0,0,139.195,0,0,0,3.72925,8.0246,3.72925,8.02308,3.72925,99.9985,99.9985,8.01697,3.72925,3.72925,14.5065,0.833334,24.3056,0.769044,4.02778,4.08334,1570.25,1440,985.078,980,985.078,211.563,215,985,985.078,985.078,1060,1068.13,990,995.313,995.313,995.313,14.625,1.17188,0.60547,0.683596,1.32813,13.2422,106.172,113.18,106.148,13.5,435.936,48,0.453334,1.348,90,2.35294,-1.5,-0.375,-0.375,0,0.358586,33,37.5,33,37.5,0,0,0,0,0,0
4.902,0,0,0,0,4.5,0,1,1.09836,0.99997,1.07297,1,0.939301,1,1,1,0.987306,0,3.84,0,0,0,0,139.195,0,0,0,3.7323,8.0246,3.7323,8.02308,3.7323,99.9985,99.9985,8.01545,3.7323,3.7323,13.5803,0.833334,24.2778,0.769044,3.94445,4,1572.75,1440,985.078,980,985.078,211.055,215.039,985,985.078,985.078,1060,1067.7,990,995.313,995.313,995.313,14.5313,1.17188,0.60547,0.683596,1.32813,13.1953,106.125,113.203,106.313,13.5,435.936,48,0.437334,1.34,90,2.35294,-1.5,-0.703125,-0.703125,0,0.358586,33,37.5,33,37.5,0,0,0,0,0,0
4.952,0,0,0,0,4.5,0,1,1.09445,0.99997,1.06906,1,0.940339,1,1,1,0.982423,0,4.48,0,0,0,0,139.172,0,0,0,3.72315,8.02765,3.72315,8.04444,3.72315,99.9985,99.9985,8.03834,3.72315,3.72315,12.7747,0.833334,24.2778,0.765992,3.94445,3.94445,1577,1440,985.078,980,985.078,211.133,215,985,985.078,985.078,1060,1068.13,990,995.313,995.313,995.313,14.3906,1.13282,0.625002,0.644533,1.40625,13.1953,106.266,113.484,106.711,13.5,435.956,48,0.445334,1.352,90,2.35294,-1.5,-0.5,-0.5,0,0.358586,33,37.5,33,37.5,0,0,0,0,0,0
5.002,0,0,0,0,4.5,0,1,1.09152,0.99997,1.06613,1,0.941163,1,1,1,0.978517,0,4.48,0,0,0,0,139.148,0,0,0,3.32031,8.04749,3.32031,3.32031,3.32031,99.9985,99.9985,8.03986,3.32031,7.03126,12.0743,0.833334,24.25,0,3.91667,3.94445,1577.25,1440,985.078,980,985.078,210.977,214.922,985,985.078,985.078,1060,1068.87,990,995.313,995.313,995.313,14.3438,1.13282,0.625002,0.644533,1.40625,13.1953,106.688,113.578,106.875,13.5,435.956,48,0.445334,1.348,90,2.35294,-1.5,-0.203125,-0.203125,0,0,-5.25,37.5,-5.25,-6,0,0,0,0,0,0
5.052,0,0,0,0,4.5,0,1,1.03693,0.99997,1.06232,1,0.943024,1,1,1,0.972414,0,4.48,0,0,0,0,140.461,0,0,0,3.32947,8.02918,3.32947,3.32947,3.32947,99.9985,99.9985,3.36609,3.32947,7.04041,11.4777,0.833334,23.8334,0,3.91667,3.97223,1549,1440,985.078,980,985.078,211.328,214.922,985,985.078,985.078,1070,1072.15,990,997.93,997.93,997.93,13.7813,1.09375,0.60547,0.644533,1.5625,13.2188,107.039,112.219,105.82,13.5,435.956,48,0.426667,1.272,90,2.35294,-1.5,-0.484375,-0.484375,0,0,-5.25,37.5,-5.25,-5.25,0,0,0,0,0,0
